Date,CreativeID,Impressions,Clicks,VideoStarts,VideoCompletions,OperatingSystem,DayofWeek,Site,SiteCategory,CreativeName,MediaFormat,CreativeCategory,CreativeFormat,ClickThroughRate,VideoCompletionRate,VideoStartRate
28/05/2018,3911,1,0,0,0,Other,1,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
28/05/2018,3911,1,0,0,0,iOS,1,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
29/05/2018,3911,337,0,0,0,Android,2,Progressive News,News,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
29/05/2018,3911,154,4,0,0,Android,2,The City Daily,News,Interior Design,Static Display,Lifestyle,Mobile Interscroller,2.5974025974025974,,0.0
29/05/2018,3911,230,0,0,0,iOS,2,Progressive News,News,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
29/05/2018,3911,54,1,0,0,iOS,2,The City Daily,News,Interior Design,Static Display,Lifestyle,Mobile Interscroller,1.8518518518518516,,0.0
29/05/2018,3911,5,0,0,0,Other,2,Progressive News,News,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
29/05/2018,3911,2,0,0,0,Other,2,The City Daily,News,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
29/05/2018,3911,58,0,0,0,Android,2,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
29/05/2018,3911,16,0,0,0,Android,2,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
29/05/2018,3911,119,2,0,0,Android,2,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,1.680672268907563,,0.0
29/05/2018,3911,97,0,0,0,iOS,2,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
29/05/2018,3911,68,0,0,0,iOS,2,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
29/05/2018,3911,311,2,0,0,iOS,2,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.6430868167202572,,0.0
29/05/2018,3911,3,0,0,0,Other,2,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/05/2018,3911,59,0,0,0,Android,3,Progressive News,News,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/05/2018,3911,55,0,0,0,iOS,3,Progressive News,News,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/05/2018,3911,46,0,0,0,Android,3,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/05/2018,3911,18,0,0,0,Android,3,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/05/2018,3911,93,0,0,0,Android,3,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/05/2018,3911,149,1,0,0,iOS,3,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.6711409395973155,,0.0
30/05/2018,3911,70,0,0,0,iOS,3,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/05/2018,3911,260,0,0,0,iOS,3,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/05/2018,3911,1,0,0,0,Other,3,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/05/2018,3911,50,0,0,0,Android,3,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/05/2018,3911,32,0,0,0,Android,3,Weights & Plates,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/05/2018,3911,60,0,0,0,Android,3,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/05/2018,3911,89,0,0,0,iOS,3,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/05/2018,3911,98,0,0,0,iOS,3,Weights & Plates,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/05/2018,3911,120,0,0,0,iOS,3,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
31/05/2018,3911,61,2,0,0,Android,4,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,3.278688524590164,,0.0
31/05/2018,3911,35,1,0,0,Android,4,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,2.857142857142857,,0.0
31/05/2018,3911,16,1,0,0,Android,4,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,6.25,,0.0
31/05/2018,3911,202,0,0,0,iOS,4,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
31/05/2018,3911,117,0,0,0,iOS,4,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
31/05/2018,3911,61,0,0,0,iOS,4,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
31/05/2018,3911,2,0,0,0,Other,4,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
31/05/2018,3911,20,0,0,0,Android,4,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
31/05/2018,3911,29,0,0,0,Android,4,Weights & Plates,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
31/05/2018,3911,40,0,0,0,Android,4,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
31/05/2018,3911,53,0,0,0,iOS,4,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
31/05/2018,3911,57,0,0,0,iOS,4,Weights & Plates,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
31/05/2018,3911,60,0,0,0,iOS,4,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/06/2018,3911,93,1,0,0,Android,5,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,1.0752688172043012,,0.0
01/06/2018,3911,36,0,0,0,Android,5,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/06/2018,3911,45,0,0,0,Android,5,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/06/2018,3911,227,0,0,0,iOS,5,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/06/2018,3911,118,0,0,0,iOS,5,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/06/2018,3911,124,1,0,0,iOS,5,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.8064516129032258,,0.0
01/06/2018,3911,4,0,0,0,Other,5,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/06/2018,3911,1,0,0,0,Other,5,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/06/2018,3911,2,0,0,0,Android,5,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/06/2018,3911,11,0,0,0,Android,5,Weights & Plates,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/06/2018,3911,11,0,0,0,Android,5,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/06/2018,3911,21,0,0,0,iOS,5,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/06/2018,3911,19,0,0,0,iOS,5,Weights & Plates,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/06/2018,3911,43,1,0,0,iOS,5,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,2.3255813953488373,,0.0
02/06/2018,3911,92,0,0,0,Android,6,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/06/2018,3911,26,0,0,0,Android,6,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/06/2018,3911,34,0,0,0,Android,6,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/06/2018,3911,192,0,0,0,iOS,6,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/06/2018,3911,115,0,0,0,iOS,6,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/06/2018,3911,117,0,0,0,iOS,6,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/06/2018,3911,3,0,0,0,Android,6,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/06/2018,3911,4,0,0,0,Android,6,Weights & Plates,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/06/2018,3911,22,0,0,0,Android,6,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/06/2018,3911,14,0,0,0,iOS,6,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/06/2018,3911,14,0,0,0,iOS,6,Weights & Plates,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/06/2018,3911,18,0,0,0,iOS,6,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/06/2018,3911,5,0,0,0,Other,6,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,3911,74,0,0,0,Android,7,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,3911,17,0,0,0,Android,7,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,3911,1,0,0,0,Android,7,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,3911,32,0,0,0,Android,7,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,3911,166,2,0,0,iOS,7,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,1.2048192771084338,,0.0
03/06/2018,3911,62,0,0,0,iOS,7,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,3911,1,0,0,0,iOS,7,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,3911,140,0,0,0,iOS,7,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,3911,2,0,0,0,Other,7,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,3911,2,0,0,0,Other,7,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,3911,2,0,0,0,Android,7,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,3911,3,0,0,0,Android,7,Weights & Plates,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,3911,12,0,0,0,Android,7,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,3911,10,0,0,0,iOS,7,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,3911,16,0,0,0,iOS,7,Weights & Plates,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,3911,35,0,0,0,iOS,7,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/06/2018,3911,55,1,0,0,Android,1,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,1.8181818181818181,,0.0
04/06/2018,3911,12,0,0,0,Android,1,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/06/2018,3911,28,1,0,0,Android,1,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,3.571428571428571,,0.0
04/06/2018,3911,135,0,0,0,iOS,1,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/06/2018,3911,47,0,0,0,iOS,1,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/06/2018,3911,104,0,0,0,iOS,1,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/06/2018,3911,2,0,0,0,Other,1,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/06/2018,3911,4,0,0,0,Android,1,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/06/2018,3911,8,0,0,0,Android,1,Weights & Plates,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/06/2018,3911,22,0,0,0,Android,1,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/06/2018,3911,22,1,0,0,iOS,1,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,4.545454545454546,,0.0
04/06/2018,3911,14,1,0,0,iOS,1,Weights & Plates,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,7.142857142857142,,0.0
04/06/2018,3911,39,0,0,0,iOS,1,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,3911,82,1,0,0,Android,2,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,1.2195121951219512,,0.0
05/06/2018,3911,21,0,0,0,Android,2,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,3911,3,0,0,0,Android,2,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,3911,180,1,0,0,iOS,2,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.5555555555555556,,0.0
05/06/2018,3911,1,0,0,0,iOS,2,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,3911,67,0,0,0,iOS,2,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,3911,3,0,0,0,iOS,2,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,3911,2,0,0,0,Other,2,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,3911,1,0,0,0,Other,2,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,3911,21,0,0,0,Android,2,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,3911,18,0,0,0,Android,2,Weights & Plates,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,3911,19,0,0,0,Android,2,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,3911,8,0,0,0,iOS,2,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,3911,18,0,0,0,iOS,2,Weights & Plates,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,3911,24,0,0,0,iOS,2,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,3911,1,0,0,0,Other,2,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/06/2018,3911,38,0,0,0,Android,3,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/06/2018,3911,8,0,0,0,Android,3,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/06/2018,3911,14,0,0,0,Android,3,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/06/2018,3911,73,0,0,0,iOS,3,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/06/2018,3911,19,0,0,0,iOS,3,Home & House,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/06/2018,3911,56,0,0,0,iOS,3,Fashionista,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/06/2018,3911,1,0,0,0,Other,3,Little Bird Lifestyle,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/06/2018,3911,12,0,0,0,Android,3,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/06/2018,3911,14,0,0,0,Android,3,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/06/2018,3911,11,0,0,0,iOS,3,The Classic Gentleman,Fashion / Lifestyle,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/06/2018,3911,20,0,0,0,iOS,3,Marathon Digest,Sport,Interior Design,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,206,2,0,0,Android,1,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.9708737864077669,,0.0
30/04/2018,3161,134,3,0,0,Android,1,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,2.2388059701492535,,0.0
30/04/2018,3161,1,0,0,0,Other,1,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,192,0,0,0,iOS,1,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,92,0,0,0,iOS,1,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,2,0,0,0,Other,1,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,3,0,0,0,Other,1,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,240,0,0,0,Android,1,Spambook,Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,34,0,0,0,Android,1,GossipNews,Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,22,0,0,0,Android,1,SportSpam,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,318,0,0,0,iOS,1,Spambook,Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,68,0,0,0,iOS,1,GossipNews,Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,46,0,0,0,iOS,1,SportSpam,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,3,0,0,0,Other,1,Spambook,Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,71,0,0,0,Android,1,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,1,0,0,0,Android,1,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,24,0,0,0,Android,1,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,199,1,0,0,iOS,1,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.5025125628140703,,0.0
30/04/2018,3161,3,0,0,0,iOS,1,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,108,1,0,0,iOS,1,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.9259259259259258,,0.0
30/04/2018,3161,4,0,0,0,iOS,1,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,3161,1,0,0,0,Other,1,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,454,6,0,0,Android,2,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,1.3215859030837005,,0.0
01/05/2018,3161,238,3,0,0,Android,2,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,1.2605042016806722,,0.0
01/05/2018,3161,2,0,0,0,Other,2,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,502,3,0,0,iOS,2,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.5976095617529881,,0.0
01/05/2018,3161,194,1,0,0,iOS,2,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.5154639175257731,,0.0
01/05/2018,3161,4,0,0,0,Other,2,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,6,0,0,0,Other,2,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,579,3,0,0,Android,2,Spambook,Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.5181347150259068,,0.0
01/05/2018,3161,87,1,0,0,Android,2,GossipNews,Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,1.1494252873563218,,0.0
01/05/2018,3161,147,3,0,0,Android,2,SportSpam,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,2.0408163265306123,,0.0
01/05/2018,3161,767,1,0,0,iOS,2,Spambook,Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.1303780964797914,,0.0
01/05/2018,3161,163,0,0,0,iOS,2,GossipNews,Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,527,4,0,0,iOS,2,SportSpam,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.7590132827324478,,0.0
01/05/2018,3161,2,0,0,0,iOS,2,SportSpam,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,6,0,0,0,Other,2,Spambook,Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,2,0,0,0,Other,2,SportSpam,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,210,0,0,0,Android,2,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,28,0,0,0,Android,2,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,50,0,0,0,Android,2,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,251,1,0,0,Android,2,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.398406374501992,,0.0
01/05/2018,3161,1,0,0,0,Android,2,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,529,6,0,0,iOS,2,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,1.1342155009451798,,0.0
01/05/2018,3161,7,1,0,0,iOS,2,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,14.285714285714285,,0.0
01/05/2018,3161,69,0,0,0,iOS,2,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,187,2,0,0,iOS,2,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,1.06951871657754,,0.0
01/05/2018,3161,982,2,0,0,iOS,2,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.20366598778004072,,0.0
01/05/2018,3161,4,0,0,0,iOS,2,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,1,0,0,0,Other,2,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,15,0,0,0,Other,2,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
